Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Cercopithecus neglectus,hand_morphology,log10_mc4_mm,log10 mm,1.45591024038274,1.45591024038274,1,1,1,True,Baker,primary,1.45591024038274,1.45591024038274
Cercopithecus neglectus,hand_morphology,log10_mc5_mm,log10 mm,1.44090908206522,1.44090908206522,1,1,1,True,Baker,primary,1.44090908206522,1.44090908206522
Cercopithecus nictitans,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Cercopithecus nictitans,locomotion,Intermembral_index,ratio,82,82,1,1,1,True,Granatosky,primary,82,82
Cercopithecus nictitans,locomotion,Locomotor_diversity_index,index,1.01907599999383,1.01907599999383,1,1,1,True,Granatosky,primary,1.01907599999383,1.01907599999383
Cercopithecus nictitans,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Cercopithecus nictitans,hand_morphology,log10_mc2_mm,log10 mm,1.51785541893003,1.51785541893003,1,1,1,True,Baker,primary,1.51785541893003,1.51785541893003
Cercopithecus nictitans,hand_morphology,log10_mc3_mm,log10 mm,1.50379068305718,1.50379068305718,1,1,1,True,Baker,primary,1.50379068305718,1.50379068305718
Cercopithecus nictitans,hand_morphology,log10_mc4_mm,log10 mm,1.47668674294564,1.47668674294564,1,1,1,True,Baker,primary,1.47668674294564,1.47668674294564
Cercopithecus petaurista,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Cercopithecus petaurista,locomotion,Locomotor_diversity_index,index,1.07339249913053,1.07339249913053,1,1,1,True,Granatosky,primary,1.07339249913053,1.07339249913053
Cervus elaphus,gait,Duty_Factor,percent,63.47494553,63.47494553,1,1,1,True,Wimberly,primary,63.47494553,63.47494553
Cervus elaphus,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Cervus elaphus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Cervus elaphus,gait,Phase,percent,28.19172,28.19172,1,1,1,True,Wimberly,primary,28.19172,28.19172
Cheirogaleus major,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Cheirogaleus major,locomotion,Intermembral_index,ratio,72,72,1,1,1,True,Granatosky,primary,72,72
Cheirogaleus major,locomotion,Locomotor_diversity_index,index,1.33520401122236,1.33520401122236,1,1,1,True,Granatosky,primary,1.33520401122236,1.33520401122236
Cheirogaleus major,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Cheirogaleus major,hand_morphology,log10_ip4_mm,log10 mm,0.81778565588553,0.81778565588553,1,1,1,True,Baker,primary,0.81778565588553,0.81778565588553
Cheirogaleus major,hand_morphology,log10_mc3_mm,log10 mm,1.02938377768521,1.02938377768521,1,1,1,True,Baker,primary,1.02938377768521,1.02938377768521
Cheirogaleus major,hand_morphology,log10_mc5_mm,log10 mm,0.939685617103282,0.939685617103282,1,1,1,True,Baker,primary,0.939685617103282,0.939685617103282
Cheirogaleus major,hand_morphology,log10_pp3_mm,log10 mm,0.978180516937414,0.978180516937414,1,1,1,True,Baker,primary,0.978180516937414,0.978180516937414
Cheirogaleus major,hand_morphology,peak_workspace,index,-1.55284196865778,-1.55284196865778,1,1,1,True,Baker,primary,-1.55284196865778,-1.55284196865778
Cheirogaleus major,hand_morphology,real_size,index,0.591064607026499,0.591064607026499,1,1,1,True,Baker,primary,0.591064607026499,0.591064607026499
Cheirogaleus major,hand_morphology,relative_size,index,-1.04575749056068,-1.04575749056068,1,1,1,True,Baker,primary,-1.04575749056068,-1.04575749056068
Cheirogaleus medius,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Cheirogaleus medius,gait,Duty_Factor,percent,54.58070367,54.58070367,1,1,1,True,Wimberly,primary,54.58070367,54.58070367
Cheirogaleus medius,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Cheirogaleus medius,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Cheirogaleus medius,locomotion,Intermembral_index,ratio,68,68,1,1,1,True,Granatosky,primary,68,68
Cheirogaleus medius,locomotion,Locomotor_diversity_index,index,1.49653172902369,1.49653172902369,1,1,1,True,Granatosky,primary,1.49653172902369,1.49653172902369
Cheirogaleus medius,gait,Phase,percent,55.44482598,55.44482598,1,1,1,True,Wimberly,primary,55.44482598,55.44482598
Cheirogaleus medius,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Cheirogaleus medius,hand_morphology,log10_ip4_mm,log10 mm,0.691302563383483,0.691302563383483,1,1,1,True,Baker,primary,0.691302563383483,0.691302563383483
Cheirogaleus medius,hand_morphology,log10_mc3_mm,log10 mm,0.876217840591642,0.876217840591642,1,1,1,True,Baker,primary,0.876217840591642,0.876217840591642
Cheirogaleus medius,hand_morphology,log10_mc5_mm,log10 mm,0.757016234731301,0.757016234731301,1,1,1,True,Baker,primary,0.757016234731301,0.757016234731301
Cheirogaleus medius,hand_morphology,log10_pp3_mm,log10 mm,0.828015064223977,0.828015064223977,1,1,1,True,Baker,primary,0.828015064223977,0.828015064223977
Cheirogaleus medius,hand_morphology,peak_workspace,index,-1.55284196865778,-1.55284196865778,1,1,1,True,Baker,primary,-1.55284196865778,-1.55284196865778
Cheirogaleus medius,hand_morphology,real_size,index,0.431363764158987,0.431363764158987,1,1,1,True,Baker,primary,0.431363764158987,0.431363764158987
Cheirogaleus medius,hand_morphology,relative_size,index,-1.04575749056068,-1.04575749056068,1,1,1,True,Baker,primary,-1.04575749056068,-1.04575749056068
Chiropotes satanas,gait,Duty_Factor,percent,66.84392775,66.84392775,1,1,1,True,Wimberly,primary,66.84392775,66.84392775
Chiropotes satanas,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Chiropotes satanas,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Chiropotes satanas,gait,Phase,percent,44.79006856,44.79006856,1,1,1,True,Wimberly,primary,44.79006856,44.79006856
Chiropotes satanas,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Chiropotes satanas,hand_morphology,log10_ip3_mm,log10 mm,1.1770552871583,1.1770552871583,1,1,1,True,Baker,primary,1.1770552871583,1.1770552871583
Chiropotes satanas,hand_morphology,log10_mc1_mm,log10 mm,1.2546286288076,1.2546286288076,1,1,1,True,Baker,primary,1.2546286288076,1.2546286288076
Chiropotes satanas,hand_morphology,log10_mc4_mm,log10 mm,1.38489079653055,1.38489079653055,1,1,1,True,Baker,primary,1.38489079653055,1.38489079653055
Chiropotes satanas,hand_morphology,log10_mc5_mm,log10 mm,1.339782584656,1.339782584656,1,1,1,True,Baker,primary,1.339782584656,1.339782584656
Chiropotes satanas,hand_morphology,log10_pp3_mm,log10 mm,1.34130260037242,1.34130260037242,1,1,1,True,Baker,primary,1.34130260037242,1.34130260037242
Chiropotes satanus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Chiropotes satanus,locomotion,Locomotor_diversity_index,index,0.565419018216477,0.565419018216477,1,1,1,True,Granatosky,primary,0.565419018216477,0.565419018216477
Chlorocebus aethiops,locomotion,Arboreal_terrestrial,category,T,,1,1,1,True,Granatosky,primary,,
Chlorocebus aethiops,locomotion,Intermembral_index,ratio,83,83,1,1,1,True,Granatosky,primary,83,83
Chlorocebus aethiops,locomotion,Locomotor_diversity_index,index,1.47520015673735,1.47520015673735,1,1,1,True,Granatosky,primary,1.47520015673735,1.47520015673735
Chlorocebus aethiops,manipulation,Tool_Manufacture,category,0,,1,1,1,True,Baker,primary,,
Chlorocebus aethiops,manipulation,Tool_use,category,1,,1,1,0,False,Baker,secondary,,
Chlorocebus aethiops,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Chlorocebus aethiops,vocalization,VocalRepertoire,count,25,25,1,1,1,True,Schniter,primary,25,25
Chlorocebus aethiops,hand_morphology,log10_ip3_mm,log10 mm,1.13193929521042,1.13193929521042,1,1,1,True,Baker,primary,1.13193929521042,1.13193929521042
Chlorocebus aethiops,hand_morphology,log10_mc1_mm,log10 mm,1.23172438332852,1.23172438332852,1,1,1,True,Baker,primary,1.23172438332852,1.23172438332852
Chlorocebus aethiops,hand_morphology,log10_mc2_mm,log10 mm,1.44365406761291,1.44365406761291,1,1,1,True,Baker,primary,1.44365406761291,1.44365406761291
Chlorocebus aethiops,hand_morphology,log10_mc3_mm,log10 mm,1.45395504223101,1.45395504223101,1,1,1,True,Baker,primary,1.45395504223101,1.45395504223101
Chlorocebus aethiops,hand_morphology,log10_mc4_mm,log10 mm,1.42775651224374,1.42775651224374,1,1,1,True,Baker,primary,1.42775651224374,1.42775651224374
Chlorocebus aethiops,hand_morphology,log10_mc5_mm,log10 mm,1.42406452541749,1.42406452541749,1,1,1,True,Baker,primary,1.42406452541749,1.42406452541749
Chlorocebus aethiops,hand_morphology,log10_pp3_mm,log10 mm,1.30749603791321,1.30749603791321,1,1,1,True,Baker,primary,1.30749603791321,1.30749603791321
Chlorocebus sabaeus,dexterity,Dexterity,1-7 scale,6,6,2,2,1,True,Heffner; Iwaniuk,primary; secondary,6,6
Chlorocebus sabaeus,vocalization,VocalRepertoire,count,25,25,1,1,0,False,ManyPrimates,secondary,25,25
Choloepus didactylus,gait,Duty_Factor,percent,72.63339384,72.63339384,1,1,1,True,Wimberly,primary,72.63339384,72.63339384
Choloepus didactylus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Choloepus didactylus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Choloepus didactylus,locomotion,Locomotor_diversity_index,index,1.16745710622922,1.16745710622922,1,1,1,True,Granatosky,primary,1.16745710622922,1.16745710622922
Choloepus didactylus,gait,Phase,percent,49.43348146,49.43348146,1,1,1,True,Wimberly,primary,49.43348146,49.43348146
Chrysocyon brachyurus,gait,Duty_Factor,percent,62.84858552,62.84858552,1,1,1,True,Wimberly,primary,62.84858552,62.84858552
Chrysocyon brachyurus,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Chrysocyon brachyurus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Chrysocyon brachyurus,gait,Phase,percent,13.18249,13.18249,1,1,1,True,Wimberly,primary,13.18249,13.18249
Colobus angolensis,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Colobus angolensis,hand_morphology,log10_ip2_mm,log10 mm,1.17577672872098,1.17577672872098,1,1,1,True,Baker,primary,1.17577672872098,1.17577672872098
Colobus angolensis,hand_morphology,log10_ip3_mm,log10 mm,1.36400406073184,1.36400406073184,1,1,1,True,Baker,primary,1.36400406073184,1.36400406073184
Colobus angolensis,hand_morphology,log10_ip4_mm,log10 mm,1.36277682494057,1.36277682494057,1,1,1,True,Baker,primary,1.36277682494057,1.36277682494057
Colobus angolensis,hand_morphology,log10_mc1_mm,log10 mm,1.28004751505955,1.28004751505955,1,1,1,True,Baker,primary,1.28004751505955,1.28004751505955
Colobus angolensis,hand_morphology,log10_mc2_mm,log10 mm,1.57403126772772,1.57403126772772,1,1,1,True,Baker,primary,1.57403126772772,1.57403126772772
Colobus angolensis,hand_morphology,log10_mc3_mm,log10 mm,1.60449605277107,1.60449605277107,1,1,1,True,Baker,primary,1.60449605277107,1.60449605277107
Colobus angolensis,hand_morphology,log10_mc4_mm,log10 mm,1.59577170200094,1.59577170200094,1,1,1,True,Baker,primary,1.59577170200094,1.59577170200094
Colobus angolensis,hand_morphology,log10_mc5_mm,log10 mm,1.60122703798179,1.60122703798179,1,1,1,True,Baker,primary,1.60122703798179,1.60122703798179
Colobus angolensis,hand_morphology,log10_pp1_mm,log10 mm,0.572967339820172,0.572967339820172,1,1,1,True,Baker,primary,0.572967339820172,0.572967339820172
Colobus angolensis,hand_morphology,log10_pp2_mm,log10 mm,1.40204973513789,1.40204973513789,1,1,1,True,Baker,primary,1.40204973513789,1.40204973513789
Colobus angolensis,hand_morphology,log10_pp3_mm,log10 mm,1.5080702847034,1.5080702847034,1,1,1,True,Baker,primary,1.5080702847034,1.5080702847034
Colobus angolensis,hand_morphology,log10_pp4_mm,log10 mm,1.51599607133701,1.51599607133701,1,1,1,True,Baker,primary,1.51599607133701,1.51599607133701
Colobus angolensis palliatus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Colobus angolensis palliatus,locomotion,Locomotor_diversity_index,index,1.36153853780977,1.36153853780977,1,1,1,True,Granatosky,primary,1.36153853780977,1.36153853780977
Colobus guereza,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Colobus guereza,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Colobus guereza,locomotion,Intermembral_index,ratio,79,79,1,1,1,True,Granatosky,primary,79,79
Colobus guereza,locomotion,Locomotor_diversity_index,index,1.17402880124957,1.17402880124957,1,1,1,True,Granatosky,primary,1.17402880124957,1.17402880124957
Colobus guereza,manipulation,Manipulation_complexity,score,2.38,2.38,1,1,1,True,Heldstab,primary,2.38,2.38
Colobus guereza,manipulation,Tool_use,category,0,,2,2,1,True,Heldstab; Baker,primary; secondary,,
Colobus guereza,hand_morphology,log10_ip2_mm,log10 mm,1.17551722345614,1.17551722345614,1,1,1,True,Baker,primary,1.17551722345614,1.17551722345614
Colobus guereza,hand_morphology,log10_ip3_mm,log10 mm,1.30980147281507,1.30980147281507,1,1,1,True,Baker,primary,1.30980147281507,1.30980147281507
Colobus guereza,hand_morphology,log10_ip4_mm,log10 mm,1.3018844486893,1.3018844486893,1,1,1,True,Baker,primary,1.3018844486893,1.3018844486893
Colobus guereza,hand_morphology,log10_mc1_mm,log10 mm,1.28103336724773,1.28103336724773,1,1,1,True,Baker,primary,1.28103336724773,1.28103336724773
Colobus guereza,hand_morphology,log10_mc2_mm,log10 mm,1.58081097266095,1.58081097266095,1,1,1,True,Baker,primary,1.58081097266095,1.58081097266095
Colobus guereza,hand_morphology,log10_mc3_mm,log10 mm,1.5999921775841,1.5999921775841,1,1,1,True,Baker,primary,1.5999921775841,1.5999921775841
Colobus guereza,hand_morphology,log10_mc4_mm,log10 mm,1.59024721619561,1.59024721619561,1,1,1,True,Baker,primary,1.59024721619561,1.59024721619561
Colobus guereza,hand_morphology,log10_mc5_mm,log10 mm,1.59050746200858,1.59050746200858,1,1,1,True,Baker,primary,1.59050746200858,1.59050746200858
Colobus guereza,hand_morphology,log10_pp1_mm,log10 mm,0.67926635869444,0.67926635869444,1,1,1,True,Baker,primary,0.67926635869444,0.67926635869444
Colobus guereza,hand_morphology,log10_pp2_mm,log10 mm,1.3881818394653,1.3881818394653,1,1,1,True,Baker,primary,1.3881818394653,1.3881818394653
Colobus guereza,hand_morphology,log10_pp3_mm,log10 mm,1.46186488199467,1.46186488199467,1,1,1,True,Baker,primary,1.46186488199467,1.46186488199467
Colobus guereza,hand_morphology,log10_pp4_mm,log10 mm,1.45634776909291,1.45634776909291,1,1,1,True,Baker,primary,1.45634776909291,1.45634776909291
Colobus polykomos,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Colobus polykomos,locomotion,Intermembral_index,ratio,78,78,1,1,1,True,Granatosky,primary,78,78
Colobus polykomos,locomotion,Locomotor_diversity_index,index,1.28263841381107,1.28263841381107,1,1,1,True,Granatosky,primary,1.28263841381107,1.28263841381107
Colobus polykomos,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Colobus polykomos,vocalization,VocalRepertoire,count,6,6,1,1,0,False,ManyPrimates,secondary,6,6
Colobus polykomos,hand_morphology,log10_ip3_mm,log10 mm,1.37100625584821,1.37100625584821,1,1,1,True,Baker,primary,1.37100625584821,1.37100625584821
Colobus polykomos,hand_morphology,log10_mc1_mm,log10 mm,1.3150251993126,1.3150251993126,1,1,1,True,Baker,primary,1.3150251993126,1.3150251993126
Colobus polykomos,hand_morphology,log10_mc2_mm,log10 mm,1.58217703768841,1.58217703768841,1,1,1,True,Baker,primary,1.58217703768841,1.58217703768841
Colobus polykomos,hand_morphology,log10_mc3_mm,log10 mm,1.59350758933177,1.59350758933177,1,1,1,True,Baker,primary,1.59350758933177,1.59350758933177
Colobus polykomos,hand_morphology,log10_mc4_mm,log10 mm,1.58894364274001,1.58894364274001,1,1,1,True,Baker,primary,1.58894364274001,1.58894364274001
Colobus polykomos,hand_morphology,log10_mc5_mm,log10 mm,1.60791052538138,1.60791052538138,1,1,1,True,Baker,primary,1.60791052538138,1.60791052538138
Colobus polykomos,hand_morphology,log10_pp3_mm,log10 mm,1.54270096944811,1.54270096944811,1,1,1,True,Baker,primary,1.54270096944811,1.54270096944811
Colobus vellerosus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Colobus vellerosus,locomotion,Locomotor_diversity_index,index,1.41868231852566,1.41868231852566,1,1,1,True,Granatosky,primary,1.41868231852566,1.41868231852566
Connochaetes taurinus,gait,Duty_Factor,percent,72,72,1,1,1,True,Wimberly,primary,72,72
Connochaetes taurinus,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Connochaetes taurinus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Connochaetes taurinus,gait,Phase,percent,18,18,1,1,1,True,Wimberly,primary,18,18
Cricetus auratus,dexterity,Dexterity,1-7 scale,3,3,1,1,1,True,Heffner,primary,3,3
Crocuta crocuta,gait,Duty_Factor,percent,66,66,1,1,1,True,Wimberly,primary,66,66
Crocuta crocuta,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Crocuta crocuta,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Crocuta crocuta,gait,Phase,percent,10,10,1,1,1,True,Wimberly,primary,10,10
Cryptoprocta ferox,gait,Duty_Factor,percent,70.43010753,70.43010753,1,1,1,True,Wimberly,primary,70.43010753,70.43010753
Cryptoprocta ferox,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Cryptoprocta ferox,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Cryptoprocta ferox,gait,Phase,percent,27.47909,27.47909,1,1,1,True,Wimberly,primary,27.47909,27.47909
Cuon alpinus,gait,Duty_Factor,percent,69.61538462,69.61538462,1,1,1,True,Wimberly,primary,69.61538462,69.61538462
Cuon alpinus,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Cuon alpinus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Cuon alpinus,gait,Phase,percent,17.94872,17.94872,1,1,1,True,Wimberly,primary,17.94872,17.94872
Cyclopes didactylus,gait,Duty_Factor,percent,87.63,87.63,1,1,1,True,Wimberly,primary,87.63,87.63
Cyclopes didactylus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Cyclopes didactylus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Cyclopes didactylus,gait,Phase,percent,64.59,64.59,1,1,1,True,Wimberly,primary,64.59,64.59
Darwinius masillae,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Darwinius masillae,hand_morphology,log10_dp1_mm,log10 mm,0.747217536139993,0.747217536139993,1,1,1,True,Baker,primary,0.747217536139993,0.747217536139993
Darwinius masillae,hand_morphology,log10_dp2_mm,log10 mm,0.615950051656401,0.615950051656401,1,1,1,True,Baker,primary,0.615950051656401,0.615950051656401
Darwinius masillae,hand_morphology,log10_dp3_mm,log10 mm,0.603144372620182,0.603144372620182,1,1,1,True,Baker,primary,0.603144372620182,0.603144372620182
Darwinius masillae,hand_morphology,log10_dp4_mm,log10 mm,0.624282095835668,0.624282095835668,1,1,1,True,Baker,primary,0.624282095835668,0.624282095835668
Darwinius masillae,hand_morphology,log10_dp5_mm,log10 mm,0.495544337546448,0.495544337546448,1,1,1,True,Baker,primary,0.495544337546448,0.495544337546448
Darwinius masillae,hand_morphology,log10_ip2_mm,log10 mm,0.909556029241175,0.909556029241175,1,1,1,True,Baker,primary,0.909556029241175,0.909556029241175
Darwinius masillae,hand_morphology,log10_ip3_mm,log10 mm,1.06295783408451,1.06295783408451,1,1,1,True,Baker,primary,1.06295783408451,1.06295783408451
