"script","associated_data_file","associated_data_filename","match_type","exact_filename_match","stem_match","matched_line_numbers","context"
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableV.csv","Stephan_etal_1981_TableV.csv","mentions related name",FALSE,TRUE,"142;143;144;145;233;234;235;236","141:   ""Stephan_etal_1981_TableIV"",            ""Selected_collection"",  1981, | 142:   ""Stephan_etal_1981_TableV"",             ""Selected_collection"",  1981, | 143:   ""Stephan_etal_1981_TableVI"",            ""Selected_collection"",  1981, || 142:   ""Stephan_etal_1981_TableV"",             ""Selected_collection"",  1981, | 143:   ""Stephan_etal_1981_TableVI"",            ""Selected_collection"",  1981, | 144:   ""Stephan_etal_1981_TableVII"",           ""Selected_collection"",  1981, || 143:   ""Stephan_etal_1981_TableVI"",            ""Selected_collection"",  1981, | 144:   ""Stephan_etal_1981_TableVII"",           ""Selected_collection"",  1981, | 145:   ""Stephan_etal_1981_TableVIII"",          ""Selected_collection"",  1981, || 144:   ""Stephan_etal_1981_TableVII"",           ""Selected_collection"",  1981, | 145:   ""Stephan_etal_1981_TableVIII"",          ""Selected_collection"",  1981, | 146:   ""Stephan_etal_1981_TableIX"",            ""Selected_collection"",  1981, || 232:   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"", | 233:   ""Stephan_etal_1981_TableV""     = ""10.1159%2F000155963_TableV"", | 234:   ""Stephan_etal_1981_TableVI""    = ""10.1159%2F000155963_TableVI"", || 233:   ""Stephan_etal_1981_TableV""     = ""10.1159%2F000155963_TableV"", | 234:   ""Stephan_etal_1981_TableVI""    = ""10.1159%2F000155963_TableVI"", | 235:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", || 234:   ""Stephan_etal_1981_TableVI""    = ""10.1159%2F000155963_TableVI"", | 235:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 236:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", || 235:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 236:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", | 237:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableVI.csv","Stephan_etal_1981_TableVI.csv","mentions related name",FALSE,TRUE,"143;144;145;234;235;236","142:   ""Stephan_etal_1981_TableV"",             ""Selected_collection"",  1981, | 143:   ""Stephan_etal_1981_TableVI"",            ""Selected_collection"",  1981, | 144:   ""Stephan_etal_1981_TableVII"",           ""Selected_collection"",  1981, || 143:   ""Stephan_etal_1981_TableVI"",            ""Selected_collection"",  1981, | 144:   ""Stephan_etal_1981_TableVII"",           ""Selected_collection"",  1981, | 145:   ""Stephan_etal_1981_TableVIII"",          ""Selected_collection"",  1981, || 144:   ""Stephan_etal_1981_TableVII"",           ""Selected_collection"",  1981, | 145:   ""Stephan_etal_1981_TableVIII"",          ""Selected_collection"",  1981, | 146:   ""Stephan_etal_1981_TableIX"",            ""Selected_collection"",  1981, || 233:   ""Stephan_etal_1981_TableV""     = ""10.1159%2F000155963_TableV"", | 234:   ""Stephan_etal_1981_TableVI""    = ""10.1159%2F000155963_TableVI"", | 235:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", || 234:   ""Stephan_etal_1981_TableVI""    = ""10.1159%2F000155963_TableVI"", | 235:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 236:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", || 235:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 236:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", | 237:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableVII.csv","Stephan_etal_1981_TableVII.csv","mentions related name",FALSE,TRUE,"144;145;235;236","143:   ""Stephan_etal_1981_TableVI"",            ""Selected_collection"",  1981, | 144:   ""Stephan_etal_1981_TableVII"",           ""Selected_collection"",  1981, | 145:   ""Stephan_etal_1981_TableVIII"",          ""Selected_collection"",  1981, || 144:   ""Stephan_etal_1981_TableVII"",           ""Selected_collection"",  1981, | 145:   ""Stephan_etal_1981_TableVIII"",          ""Selected_collection"",  1981, | 146:   ""Stephan_etal_1981_TableIX"",            ""Selected_collection"",  1981, || 234:   ""Stephan_etal_1981_TableVI""    = ""10.1159%2F000155963_TableVI"", | 235:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 236:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", || 235:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 236:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", | 237:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableVIII.csv","Stephan_etal_1981_TableVIII.csv","mentions related name",FALSE,TRUE,"145;236","144:   ""Stephan_etal_1981_TableVII"",           ""Selected_collection"",  1981, | 145:   ""Stephan_etal_1981_TableVIII"",          ""Selected_collection"",  1981, | 146:   ""Stephan_etal_1981_TableIX"",            ""Selected_collection"",  1981, || 235:   ""Stephan_etal_1981_TableVII""   = ""10.1159%2F000155963_TableVII"", | 236:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", | 237:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableX.csv","Stephan_etal_1981_TableX.csv","mentions related name",FALSE,TRUE,"147;148;149;150;151;152;153;238;239;240;241;242;243;244","146:   ""Stephan_etal_1981_TableIX"",            ""Selected_collection"",  1981, | 147:   ""Stephan_etal_1981_TableX"",             ""Selected_collection"",  1981, | 148:   ""Stephan_etal_1981_TableXI"",            ""Selected_collection"",  1981, || 147:   ""Stephan_etal_1981_TableX"",             ""Selected_collection"",  1981, | 148:   ""Stephan_etal_1981_TableXI"",            ""Selected_collection"",  1981, | 149:   ""Stephan_etal_1981_TableXII"",           ""Selected_collection"",  1981, || 148:   ""Stephan_etal_1981_TableXI"",            ""Selected_collection"",  1981, | 149:   ""Stephan_etal_1981_TableXII"",           ""Selected_collection"",  1981, | 150:   ""Stephan_etal_1981_TableXIII"",          ""Selected_collection"",  1981, || 149:   ""Stephan_etal_1981_TableXII"",           ""Selected_collection"",  1981, | 150:   ""Stephan_etal_1981_TableXIII"",          ""Selected_collection"",  1981, | 151:   ""Stephan_etal_1981_TableXIV"",           ""Selected_collection"",  1981, || 150:   ""Stephan_etal_1981_TableXIII"",          ""Selected_collection"",  1981, | 151:   ""Stephan_etal_1981_TableXIV"",           ""Selected_collection"",  1981, | 152:   ""Stephan_etal_1981_TableXV"",            ""Selected_collection"",  1981, || 151:   ""Stephan_etal_1981_TableXIV"",           ""Selected_collection"",  1981, | 152:   ""Stephan_etal_1981_TableXV"",            ""Selected_collection"",  1981, | 153:   ""Stephan_etal_1981_TableXVI"",           ""Selected_collection"",  1981, || 152:   ""Stephan_etal_1981_TableXV"",            ""Selected_collection"",  1981, | 153:   ""Stephan_etal_1981_TableXVI"",           ""Selected_collection"",  1981, | 154:   # -- Frahm et al. 1982 Table 2 (neocortex: total, grey, white, lamina 1, laminae 2-6) -------- || 237:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"", | 238:   ""Stephan_etal_1981_TableX""     = ""10.1159%2F000155963_TableX"", | 239:   ""Stephan_etal_1981_TableXI""    = ""10.1159%2F000155963_TableXI"", || 238:   ""Stephan_etal_1981_TableX""     = ""10.1159%2F000155963_TableX"", | 239:   ""Stephan_etal_1981_TableXI""    = ""10.1159%2F000155963_TableXI"", | 240:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", || 239:   ""Stephan_etal_1981_TableXI""    = ""10.1159%2F000155963_TableXI"", | 240:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", || 240:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 242:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", || 241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 242:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", | 243:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", || 242:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", | 243:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", | 244:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", || 243:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", | 244:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", | 245:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableXI.csv","Stephan_etal_1981_TableXI.csv","mentions related name",FALSE,TRUE,"148;149;150;151;239;240;241;242","147:   ""Stephan_etal_1981_TableX"",             ""Selected_collection"",  1981, | 148:   ""Stephan_etal_1981_TableXI"",            ""Selected_collection"",  1981, | 149:   ""Stephan_etal_1981_TableXII"",           ""Selected_collection"",  1981, || 148:   ""Stephan_etal_1981_TableXI"",            ""Selected_collection"",  1981, | 149:   ""Stephan_etal_1981_TableXII"",           ""Selected_collection"",  1981, | 150:   ""Stephan_etal_1981_TableXIII"",          ""Selected_collection"",  1981, || 149:   ""Stephan_etal_1981_TableXII"",           ""Selected_collection"",  1981, | 150:   ""Stephan_etal_1981_TableXIII"",          ""Selected_collection"",  1981, | 151:   ""Stephan_etal_1981_TableXIV"",           ""Selected_collection"",  1981, || 150:   ""Stephan_etal_1981_TableXIII"",          ""Selected_collection"",  1981, | 151:   ""Stephan_etal_1981_TableXIV"",           ""Selected_collection"",  1981, | 152:   ""Stephan_etal_1981_TableXV"",            ""Selected_collection"",  1981, || 238:   ""Stephan_etal_1981_TableX""     = ""10.1159%2F000155963_TableX"", | 239:   ""Stephan_etal_1981_TableXI""    = ""10.1159%2F000155963_TableXI"", | 240:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", || 239:   ""Stephan_etal_1981_TableXI""    = ""10.1159%2F000155963_TableXI"", | 240:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", || 240:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 242:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", || 241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 242:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", | 243:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableXII.csv","Stephan_etal_1981_TableXII.csv","mentions related name",FALSE,TRUE,"149;150;240;241","148:   ""Stephan_etal_1981_TableXI"",            ""Selected_collection"",  1981, | 149:   ""Stephan_etal_1981_TableXII"",           ""Selected_collection"",  1981, | 150:   ""Stephan_etal_1981_TableXIII"",          ""Selected_collection"",  1981, || 149:   ""Stephan_etal_1981_TableXII"",           ""Selected_collection"",  1981, | 150:   ""Stephan_etal_1981_TableXIII"",          ""Selected_collection"",  1981, | 151:   ""Stephan_etal_1981_TableXIV"",           ""Selected_collection"",  1981, || 239:   ""Stephan_etal_1981_TableXI""    = ""10.1159%2F000155963_TableXI"", | 240:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", || 240:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 242:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableXIII.csv","Stephan_etal_1981_TableXIII.csv","mentions related name",FALSE,TRUE,"150;241","149:   ""Stephan_etal_1981_TableXII"",           ""Selected_collection"",  1981, | 150:   ""Stephan_etal_1981_TableXIII"",          ""Selected_collection"",  1981, | 151:   ""Stephan_etal_1981_TableXIV"",           ""Selected_collection"",  1981, || 240:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 242:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableXIV.csv","Stephan_etal_1981_TableXIV.csv","mentions related name",FALSE,TRUE,"151;242","150:   ""Stephan_etal_1981_TableXIII"",          ""Selected_collection"",  1981, | 151:   ""Stephan_etal_1981_TableXIV"",           ""Selected_collection"",  1981, | 152:   ""Stephan_etal_1981_TableXV"",            ""Selected_collection"",  1981, || 241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 242:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", | 243:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableXV.csv","Stephan_etal_1981_TableXV.csv","mentions related name",FALSE,TRUE,"152;153;243;244","151:   ""Stephan_etal_1981_TableXIV"",           ""Selected_collection"",  1981, | 152:   ""Stephan_etal_1981_TableXV"",            ""Selected_collection"",  1981, | 153:   ""Stephan_etal_1981_TableXVI"",           ""Selected_collection"",  1981, || 152:   ""Stephan_etal_1981_TableXV"",            ""Selected_collection"",  1981, | 153:   ""Stephan_etal_1981_TableXVI"",           ""Selected_collection"",  1981, | 154:   # -- Frahm et al. 1982 Table 2 (neocortex: total, grey, white, lamina 1, laminae 2-6) -------- || 242:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", | 243:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", | 244:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", || 243:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", | 244:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", | 245:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableXVI.csv","Stephan_etal_1981_TableXVI.csv","mentions related name",FALSE,TRUE,"153;244","152:   ""Stephan_etal_1981_TableXV"",            ""Selected_collection"",  1981, | 153:   ""Stephan_etal_1981_TableXVI"",           ""Selected_collection"",  1981, | 154:   # -- Frahm et al. 1982 Table 2 (neocortex: total, grey, white, lamina 1, laminae 2-6) -------- || 243:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", | 244:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", | 245:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1984/Stephan_etal_1984_Table1.csv","Stephan_etal_1984_Table1.csv","mentions related name",FALSE,TRUE,"162","161:   # -- Stephan et al. 1984 Table 1 (LGN / corpus geniculatum laterale) ------------------------- | 162:   ""Stephan_etal_1984_Table1"",             ""Selected_collection"",  1984, | 163:   # -- Matano et al. 1985 a (cerebellar nuclei) and b (ventral pons) ---------------------------"
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1987/Stephan_etal_1987_Table1.csv","Stephan_etal_1987_Table1.csv","mentions related name",FALSE,TRUE,"437","436:   } | 437:   if (it == ""Stephan_etal_1987_Table1"")                          # NTO printed ""0"" = ""not determinable with certainty"" (data dictionary), not a true zero -> NA | 438:     df <- df %>% mutate(Nucleus_tractus_olfactorius_mm3 ="
"__merging_volumes/volumes_compiled.R","__Public/comparative-data/10.1002%2Fajp.20048_TABLEI.tsv","10.1002%2Fajp.20048_TABLEI.tsv","mentions related name",FALSE,TRUE,"124","123:                   # registry rename/case-drift can't silently send them to NA.tsv. | 124:                   ""Sherwood_etal_2004_TABLEI""   = ""10.1002%2Fajp.20048_TABLEI"", | 125:                   ""Barks_etal_2014_TABLE1""      = ""10.1002%2Fajpa.22646_TABLE1"","
"__merging_volumes/volumes_compiled.R","__Public/comparative-data/10.1002%2Fajpa.22646_Fig4A.tsv","10.1002%2Fajpa.22646_Fig4A.tsv","mentions related name",FALSE,TRUE,"120","119:                   ""Rilling_Insel_1999_Table1"" = ""10.1006%2Fjhev.1999.0313_Table1"", | 120:                   ""Barks_etal_2014_Fig4A""          = ""10.1002%2Fajpa.22646_Fig4A"", | 121:                   ""Stimpson_etal_2015_TableS2"" = ""10.1093%2Fscan%2Fnsv128_TableS2"","
